Product URL,Feature,Value
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/Fiberglass-cloth/p/15710670,RESIN SYSTEM,-
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/Fiberglass-cloth/p/15710670,SOLIDS VOLUME,SEM SOLVENTE
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/15636968,PACKAGING,Plastic Bombona
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/15636968,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/ST-Line/CLEARCOAT-ST-W-10/p/15574435,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/ST-Line/CLEARCOAT-ST-W-10/p/15574435,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,Shine,Matte
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,PAINT PRODUCTS LINE,Automotive Refinishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,RESIN SYSTEM,Vinylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/VINYLIC-BLACK-MATTE-ST/p/12260702,SOLIDS VOLUME,NAO RELEVANTE
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-cv-2P-B48-1Ph-110-127-220-254-V-60-Hz-IC01---ODP---Foot-mounted/p/14608343,Standard,ABNT NBR 17094
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-cv-2P-B48-1Ph-110-127-220-254-V-60-Hz-IC01---ODP---Foot-mounted/p/14608343,Frequency,60 Hz
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-cv-2P-B48-1Ph-110-127-220-254-V-60-Hz-IC01---ODP---Foot-mounted/p/14608343,Voltage,110-127/220-254 V
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-cv-2P-B48-1Ph-110-127-220-254-V-60-Hz-IC01---ODP---Foot-mounted/p/14608343,Number of poles,2
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-cv-2P-B48-1Ph-110-127-220-254-V-60-Hz-IC01---ODP---Foot-mounted/p/14608343,Degree of Protection,IP21
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-cv-2P-B48-1Ph-110-127-220-254-V-60-Hz-IC01---ODP---Foot-mounted/p/14608343,Synchronous speed,3600 rpm
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,Color scale,W
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,PACKAGING,Rectangular Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,PAINT PRODUCTS LINE,Automotive Refinishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,PAINT FUNCTION,Varnish
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,RESIN SYSTEM,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-50/p/12712757,SOLIDS VOLUME,54 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Smart-Machine/WEG-Smart-Machine/p/80003622,Subscription time,1 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Smart-Machine/WEG-Smart-Machine/p/80003622,Payloads,Limited
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-5870/p/12250491,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Terminal-Blocks%2C-Industrial-Plugs-and-Sockets/Industrial-Plugs-and-Sockets/Standard-Series/Flush-Mounting-Sockets/INDUSTRIAL-PANEL-SOCKET-TEWD-32P3H4E10-32A-3-Poles-4h-100-130-Vac-dc/p/14684936,Type,Industrial Panel Socket
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Terminal-Blocks%2C-Industrial-Plugs-and-Sockets/Industrial-Plugs-and-Sockets/Standard-Series/Flush-Mounting-Sockets/INDUSTRIAL-PANEL-SOCKET-TEWD-32P3H4E10-32A-3-Poles-4h-100-130-Vac-dc/p/14684936,Rated current,32 A
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Terminal-Blocks%2C-Industrial-Plugs-and-Sockets/Industrial-Plugs-and-Sockets/Standard-Series/Flush-Mounting-Sockets/INDUSTRIAL-PANEL-SOCKET-TEWD-32P3H4E10-32A-3-Poles-4h-100-130-Vac-dc/p/14684936,Number of poles,3 Poles
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/MSW-Compact-Switch-Disconnectors/ROTARY-DISCONECTOR-REV-MSWR-25-B3-H/p/12686300,Rated current,25.0 A
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/MSW-Compact-Switch-Disconnectors/ROTARY-DISCONECTOR-REV-MSWR-25-B3-H/p/12686300,Mounting type,For base mounting
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/ST-Line/CLEARCOAT-ST-W-10/p/15574436,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/ST-Line/CLEARCOAT-ST-W-10/p/15574436,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/OEM-and-General-Purpose-Drives/CFW500-Pump-Genius-Multipump/DRIVE-CFW500A01P6S2NB20C2HMPSM/p/14020874,Power supply,200-240 V
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/OEM-and-General-Purpose-Drives/CFW500-Pump-Genius-Multipump/DRIVE-CFW500A01P6S2NB20C2HMPSM/p/14020874,Input phases,Single-phase
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/OEM-and-General-Purpose-Drives/CFW500-Pump-Genius-Multipump/DRIVE-CFW500A01P6S2NB20C2HMPSM/p/14020874,Configuration,With options
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/OEM-and-General-Purpose-Drives/CFW500-Pump-Genius-Multipump/DRIVE-CFW500A01P6S2NB20C2HMPSM/p/14020874,Rated current (HD),1.6
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/OEM-and-General-Purpose-Drives/CFW500-Pump-Genius-Multipump/DRIVE-CFW500A01P6S2NB20C2HMPSM/p/14020874,RFI filter,With filter (C2 category)
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/Safety-Foot-Switches/SAFETY-FOOT-SWITCH-PISW-M2S11/p/15860290,Material,Aluminium
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/Safety-Foot-Switches/SAFETY-FOOT-SWITCH-PISW-M2S11/p/15860290,Number of foot switches,1
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/Safety-Foot-Switches/SAFETY-FOOT-SWITCH-PISW-M2S11/p/15860290,Operating stages,2
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/POWER-SUPPLY-PSDW2402/p/14469251,Function,Power supply
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/POWER-SUPPLY-PSDW2402/p/14469251,Supply voltage,90 - 240 Vac
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/POWER-SUPPLY-PSDW2402/p/14469251,Maximum output current,300 mA
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/POWER-SUPPLY-PSDW2402/p/14469251,Relays,2
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/ST-Line/PRIMER-ST-W-10/p/15574786,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/ST-Line/PRIMER-ST-W-10/p/15574786,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/MSW-Compact-Switch-Disconnectors/ROTARY-DISCONNECTOR-MSW-12-B2-H/p/12258459,Rated current,12.0 A
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Safety/MSW-Compact-Switch-Disconnectors/ROTARY-DISCONNECTOR-MSW-12-B2-H/p/12258459,Mounting type,For base mounting
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Household-Appliances/LACKTHERM-1323/p/RESINA_IMPREGNACAO_LACKTHERM_1323,RESIN SYSTEM,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Household-Appliances/LACKTHERM-1323/p/RESINA_IMPREGNACAO_LACKTHERM_1323,Color,Amber
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Household-Appliances/LACKTHERM-1323/p/RESINA_IMPREGNACAO_LACKTHERM_1323,Thermal Class,F - 155ºC
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Household-Appliances/LACKTHERM-1323/p/RESINA_IMPREGNACAO_LACKTHERM_1323,PAINT COMPONENT,Monocomponent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,PAINT COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,PAINT COMMERCIAL COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,Shine,Matte
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,PAINT PRODUCTS LINE,Automotive Refinishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12258733,RESIN SYSTEM,Modified Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,PAINT COLOR,Colorless
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,PAINT PRODUCTS LINE,Automotive Refinishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,PAINT FUNCTION,Varnish
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,RESIN SYSTEM,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/UHT-Line/CLEARCOAT-UHT-W-60/p/15241221,SOLIDS VOLUME,45 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/15582441,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/15582441,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/ZERO-MOVEMENT-MONITOR-RELAY-RMMZW/p/14858130,Function,Zero movement monitor relay
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/ZERO-MOVEMENT-MONITOR-RELAY-RMMZW/p/14858130,Supply voltage,90 - 240 Vac
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/ZERO-MOVEMENT-MONITOR-RELAY-RMMZW/p/14858130,Maximum output current,300 mA
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Power-Supply/Power-Supply-for-Industrial-Sensors-and-Monitoring-Relays/ZERO-MOVEMENT-MONITOR-RELAY-RMMZW/p/14858130,Relays,1
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/Micro-and-Mini-Drives/Variable-Speed-Drive-CFW300-Series/DRIVE-CFW300A02P6T2NB20-Size-A-2-6A-Three-phase-200-240-V-Standard-without-braking-IP20/p/13059511,Power supply,200-240 V
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/Micro-and-Mini-Drives/Variable-Speed-Drive-CFW300-Series/DRIVE-CFW300A02P6T2NB20-Size-A-2-6A-Three-phase-200-240-V-Standard-without-braking-IP20/p/13059511,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/Micro-and-Mini-Drives/Variable-Speed-Drive-CFW300-Series/DRIVE-CFW300A02P6T2NB20-Size-A-2-6A-Three-phase-200-240-V-Standard-without-braking-IP20/p/13059511,Rated current (HD),2.6 A
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Smart-Machine/WEG-Smart-Machine/p/80003624,Subscription time,1 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Smart-Machine/WEG-Smart-Machine/p/80003624,Payloads,Limited
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Circuit-Protection/Panelboards/Distribution-boards-TTW-QD0/STRUC-SET-EMB-COMPL-750x450x85-RAL7035/p/14910699,Number of lines,4
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Circuit-Protection/Panelboards/Distribution-boards-TTW-QD0/STRUC-SET-EMB-COMPL-750x450x85-RAL7035/p/14910699,Number of poles,72
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-HP-4P-C56-1Ph-220-240-V-50-Hz-IC01---ODP---Foot-mounted/p/14832474,Standard,NEMA MG-1
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-HP-4P-C56-1Ph-220-240-V-50-Hz-IC01---ODP---Foot-mounted/p/14832474,Frequency,50 Hz
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-HP-4P-C56-1Ph-220-240-V-50-Hz-IC01---ODP---Foot-mounted/p/14832474,Voltage,220-240 V
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-HP-4P-C56-1Ph-220-240-V-50-Hz-IC01---ODP---Foot-mounted/p/14832474,Number of poles,4
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-HP-4P-C56-1Ph-220-240-V-50-Hz-IC01---ODP---Foot-mounted/p/14832474,Degree of Protection,IP21
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/General-Purpose/Open-Steel-Motor-%28IP21%29/Motor-0-25-HP-4P-C56-1Ph-220-240-V-50-Hz-IC01---ODP---Foot-mounted/p/14832474,Synchronous speed,1500 rpm
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Pushbuttons-and-Pilot-Lights/LTW-Series/BUZZER-MODULE-LTW-MB50-I-E26/p/16174127,Product type,Buzzer module
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Pushbuttons-and-Pilot-Lights/LTW-Series/BUZZER-MODULE-LTW-MB50-I-E26/p/16174127,Module signal type,Intermittent beep
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Pushbuttons-and-Pilot-Lights/LTW-Series/LED-MODULE-LTW-ML50-0I-D23/p/16174125,Product type,LED module
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Pushbuttons-and-Pilot-Lights/LTW-Series/LED-MODULE-LTW-ML50-0I-D23/p/16174125,Module signal type,Intermittent light
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,PAINT COMMERCIAL COLOR,WHITE MAHLER GM 94
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,RESIN SYSTEM,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258953,SOLIDS VOLUME,35 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Generation%2CTransmission-and-Distribution/Oil-type-Reactors-and-Transformers/Pad--Mounted-Transformers/Oil-Transformer-150-0kVA-13-8-0-38kV-CST-ONAN/p/14701493,Power,150 kVA
https://www.weg.net/catalog/weg/BR/en/Generation%2CTransmission-and-Distribution/Oil-type-Reactors-and-Transformers/Pad--Mounted-Transformers/Oil-Transformer-150-0kVA-13-8-0-38kV-CST-ONAN/p/14701493,HV rated voltage,13.8 kV
https://www.weg.net/catalog/weg/BR/en/Generation%2CTransmission-and-Distribution/Oil-type-Reactors-and-Transformers/Pad--Mounted-Transformers/Oil-Transformer-150-0kVA-13-8-0-38kV-CST-ONAN/p/14701493,Rated LV voltage,0.38 kV
https://www.weg.net/catalog/weg/BR/en/Generation%2CTransmission-and-Distribution/Oil-type-Reactors-and-Transformers/Pad--Mounted-Transformers/Oil-Transformer-150-0kVA-13-8-0-38kV-CST-ONAN/p/14701493,Constructive form,PADMOUTED
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,PAINT COMMERCIAL COLOR,PURE WHITE
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,RESIN SYSTEM,Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,SOLIDS VOLUME,52 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Pushbuttons-and-Pilot-Lights/LTW-Series/LED-MODULE-LTW-ML50-1I-E26/p/16173989,Product type,LED module
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Pushbuttons-and-Pilot-Lights/LTW-Series/LED-MODULE-LTW-ML50-1I-E26/p/16173989,Module signal type,Intermittent light
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Fuses/Accessories-for-Blade-Contact-Fuses-%28aR%2C-gL-gG%29/Fuse-Handle/c/BR_WDC_CTL_ACCES_FUS_CONT_FACA_PUNHO,Fuse handle model,MOD:PSFNH
