Product URL,Feature,Value
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12285882,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-ENAMEL-SS/p/12285882,RESIN SYSTEM,Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,PAINT COMMERCIAL COLOR,PURE WHITE
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,RESIN SYSTEM,Alkyd/Nitrocellulose
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-NITROCELLULOSE-LACQUER/p/12666152,SOLIDS VOLUME,NAO RELEVANTE
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/ETIL-SILICATO-ZINCO-ALUMINIO-N-2231/p/ETIL_SILICATO_ZINCO_ALUMINIO_N_2231,PAINT PRODUCTS LINE,Ethyl Silicate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/ETIL-SILICATO-ZINCO-ALUMINIO-N-2231/p/ETIL_SILICATO_ZINCO_ALUMINIO_N_2231,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/ETIL-SILICATO-ZINCO-ALUMINIO-N-2231/p/ETIL_SILICATO_ZINCO_ALUMINIO_N_2231,RESIN SYSTEM,Ethyl Silicate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/ETIL-SILICATO-ZINCO-ALUMINIO-N-2231/p/ETIL_SILICATO_ZINCO_ALUMINIO_N_2231,SOLIDS VOLUME,52 ± 2% (N 1358)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,PAINT COMMERCIAL COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,Color scale,"MUNSELL N9,5"
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,Shine,Half-Brightness
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,PACKAGING,Plastic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,PAINT PRODUCTS LINE,Water Borne
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,RESIN SYSTEM,Water Borne
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-CRIL-HIDRO-CVD-732/p/13487569,SOLIDS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-POXI-CVP-315/p/W-POXI_CVP_315,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-POXI-CVP-315/p/W-POXI_CVP_315,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-POXI-CVP-315/p/W-POXI_CVP_315,RESIN SYSTEM,Epoxy Amide
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-POXI-CVP-315/p/W-POXI_CVP_315,SOLIDS VOLUME,60 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Power-Transformer-Specialist/WEG-Power-Transformer-Specialist/p/80002969,Subscription time,2 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Power-Transformer-Specialist/WEG-Power-Transformer-Specialist/p/80002969,Payloads,Unlimited
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,PAINT COLOR,Green
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,PAINT COMMERCIAL COLOR,Verde
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,Shine,Ultragflat
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,RESIN SYSTEM,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Metallic-Structures/W-POXI-GNP-415/p/12800200,SOLIDS VOLUME,25 ± 3% (ISO 3233)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-ERA-531/p/W-THANE_ERA_531,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-ERA-531/p/W-THANE_ERA_531,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-ERA-531/p/W-THANE_ERA_531,RESIN SYSTEM,Aliphatic Modified Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-ERA-531/p/W-THANE_ERA_531,SOLIDS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,PAINT COMMERCIAL COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,PAINT PRODUCTS LINE,Automotive Refinishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Complements-Line/UNIVERSAL-PRIMER-ST/p/12275753,RESIN SYSTEM,Modified Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Fast/CLEAR-COAT-W-FAST/p/15582445,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Fast/CLEAR-COAT-W-FAST/p/15582445,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-PRIMER-NC/p/W-LACK_PRIMER_NC,PAINT PRODUCTS LINE,Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-PRIMER-NC/p/W-LACK_PRIMER_NC,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-PRIMER-NC/p/W-LACK_PRIMER_NC,RESIN SYSTEM,Alkyd/Nitrocellulose
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-PRIMER-NC/p/W-LACK_PRIMER_NC,SOLIDS VOLUME,27 ± 3% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,PAINT COLOR,Red
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,PAINT COMMERCIAL COLOR,LIVE RED
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,PAINT FUNCTION,Intermediate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,RESIN SYSTEM,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-F50/p/13934774,SOLIDS VOLUME,40 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,PAINT COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,PAINT COMMERCIAL COLOR,Medium Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,Color scale,MUNSELL N5
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,RESIN SYSTEM,Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-SRD-151/p/13584676,SOLIDS VOLUME,40 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,PAINT COLOR,Yellow
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,PAINT COMMERCIAL COLOR,Safety Yellow
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,Color scale,MUNSELL 5Y 8/12
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11296557,RESIN SYSTEM,Long Alkyd Modified
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,PAINT COLOR,Blue
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,PAINT COMMERCIAL COLOR,Blue
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,Color scale,RAL 5002
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,PAINT PRODUCTS LINE,Poliureia
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,RESIN SYSTEM,Amina Funcional
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,SOLIDS VOLUME,98 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,PAINT COLOR,Blue
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,PAINT COMMERCIAL COLOR,Blue
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,Color scale,RAL 5009
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,PAINT PRODUCTS LINE,Poliureia
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,RESIN SYSTEM,Amina Funcional
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,SOLIDS VOLUME,88 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/15581152,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/15581152,PAINT PRODUCTS LINE,Catalyst
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,PAINT COMMERCIAL COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,Color scale,"MUNSELL N9,5"
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,PAINT PRODUCTS LINE,Poliureia
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,RESIN SYSTEM,Amina Funcional
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,SOLIDS VOLUME,98 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-NILICA-PRIMER/p/W-NILICA_PRIMER,PAINT PRODUCTS LINE,Vinylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-NILICA-PRIMER/p/W-NILICA_PRIMER,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-NILICA-PRIMER/p/W-NILICA_PRIMER,RESIN SYSTEM,Vynilic Modified
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/W-NILICA-PRIMER/p/W-NILICA_PRIMER,SOLIDS VOLUME,9 ± 1% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,PAINT COLOR,Varnish
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,PAINT PRODUCTS LINE,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,PAINT FUNCTION,Varnish
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,RESIN SYSTEM,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-30/p/13722699,SOLIDS VOLUME,42 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-20/p/13655665,PAINT COLOR,Varnish
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-20/p/13655665,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-20/p/13655665,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/HT-Line/CLEARCOAT-HT-W-20/p/13655665,Shine,Bright
